Hugo_Symbol	Frame_Shift_Del	Frame_Shift_Ins	In_Frame_Del	In_Frame_Ins	Missense_Mutation	Nonsense_Mutation	Nonstop_Mutation	Splice_Site	Translation_Start_Site	total	MutatedSamples	AlteredSamples
KRAS	0	0	0	0	49	0	0	0	0	49	46	46
TP53	3	2	10	0	11	8	0	0	0	34	31	31
CHIT1	0	0	0	0	28	29	0	0	0	57	29	29
MUC19	0	0	0	2	47	0	0	0	0	49	23	23
OR8U1	0	0	0	0	38	0	0	0	0	38	23	23
TTN	0	0	0	0	13	9	0	0	0	22	19	19
ARID1A	13	0	4	0	5	6	0	0	0	28	16	16
LNP1	0	0	0	0	17	0	0	0	0	17	14	14
CDKN2A	6	1	4	0	2	1	0	6	0	20	13	13
SYCP2	0	0	0	0	13	0	0	0	0	13	13	13
LRP1B	0	0	0	0	7	5	0	0	0	12	12	12
ZNF880	0	0	0	0	12	0	0	0	0	12	12	12
MUC5AC	0	0	1	0	27	0	0	0	0	28	11	11
ATM	5	0	0	0	1	4	0	0	0	10	10	10
ERICH6B	0	0	0	0	10	0	0	0	0	10	10	10
NKD1	0	0	0	0	10	0	0	0	0	10	10	10
RUNX3	0	0	0	0	1	9	0	0	0	10	10	10
SMAD4	1	0	0	0	2	7	0	0	0	10	10	10
TRPC6	0	0	4	0	6	0	0	0	0	10	10	10
ZFPM1	2	0	0	0	10	0	0	0	0	12	9	9
LRFN5	0	0	0	0	10	0	0	0	0	10	9	9
PKHD1L1	0	0	0	0	10	0	0	0	0	10	9	9
ADAMTS16	0	0	0	0	9	0	0	0	0	9	9	9
ATP9A	0	0	0	0	9	0	0	0	0	9	9	9
BEND3	0	0	0	0	9	0	0	0	0	9	9	9
CELSR1	0	0	0	0	9	0	0	0	0	9	9	9
IRX2	0	0	0	0	9	0	0	0	0	9	9	9
JADE2	0	8	0	0	1	0	0	0	0	9	9	9
LAMA2	0	8	0	0	1	0	0	0	0	9	9	9
MECR	0	0	0	0	0	9	0	0	0	9	9	9
NET1	0	0	0	0	9	0	0	0	0	9	9	9
NLRP11	0	0	0	0	9	0	0	0	0	9	9	9
NT5M	0	0	0	0	0	0	0	0	9	9	9	9
PLVAP	0	0	0	0	9	0	0	0	0	9	9	9
RBP3	0	0	0	0	9	0	0	0	0	9	9	9
SYN2	0	0	0	0	9	0	0	0	0	9	9	9
SYNE3	0	0	0	0	9	0	0	0	0	9	9	9
ADRA2B	0	0	2	0	12	0	0	0	0	14	8	8
ITPRID2	0	0	0	0	12	0	0	0	0	12	8	8
ADGRV1	0	0	0	0	8	0	0	0	0	8	8	8
ARID5B	0	0	0	0	8	0	0	0	0	8	8	8
AZIN1	0	0	0	0	8	0	0	0	0	8	8	8
CYP26B1	0	0	0	0	8	0	0	0	0	8	8	8
DNAH11	0	0	0	0	8	0	0	0	0	8	8	8
GAGE2A	0	0	0	0	8	0	0	0	0	8	8	8
KNTC1	0	0	0	0	8	0	0	0	0	8	8	8
NFATC1	0	0	0	0	8	0	0	0	0	8	8	8
NOS1	0	0	0	0	8	0	0	0	0	8	8	8
PDIA5	0	8	0	0	0	0	0	0	0	8	8	8
PPP1R7	0	0	0	0	8	0	0	0	0	8	8	8
SCAF8	0	0	0	0	8	0	0	0	0	8	8	8
SOX1	5	0	3	0	0	0	0	0	0	8	8	8
SRCIN1	0	0	0	0	8	0	0	0	0	8	8	8
TAS2R31	0	0	0	0	8	0	0	0	0	8	8	8
TBC1D26	0	0	0	0	8	0	0	0	0	8	8	8
ZSWIM9	0	0	0	0	8	0	0	0	0	8	8	8
GP1BA	0	0	0	0	14	0	0	0	0	14	7	7
KLF18	0	0	0	3	10	0	0	0	0	13	7	7
ADAMTS2	0	0	0	0	8	0	0	0	0	8	7	7
ASTN1	0	0	0	0	7	0	0	0	0	7	7	7
CARMIL2	0	0	0	0	7	0	0	0	0	7	7	7
CMYA5	0	0	0	0	7	0	0	0	0	7	7	7
COL6A5	0	0	0	0	7	0	0	0	0	7	7	7
FAT2	0	0	0	0	7	0	0	0	0	7	7	7
FEV	0	0	0	0	7	0	0	0	0	7	7	7
FREM1	6	0	0	0	1	0	0	0	0	7	7	7
FRMPD1	0	0	0	0	7	0	0	0	0	7	7	7
HLA-DQB1	0	0	0	0	7	0	0	0	0	7	7	7
IFT140	0	0	0	0	7	0	0	0	0	7	7	7
MUC4	0	0	0	0	7	0	0	0	0	7	7	7
MYH13	0	0	0	0	7	0	0	0	0	7	7	7
MYLK3	0	0	0	0	7	0	0	0	0	7	7	7
MYO15B	0	0	0	0	7	0	0	0	0	7	7	7
OR10Z1	0	0	0	0	7	0	0	0	0	7	7	7
PXDNL	0	0	0	0	7	0	0	0	0	7	7	7
RYR3	0	0	3	0	4	0	0	0	0	7	7	7
SPTBN2	0	0	0	0	7	0	0	0	0	7	7	7
SPTBN5	0	0	0	0	7	0	0	0	0	7	7	7
TRBV6-2	0	0	0	0	7	0	0	0	0	7	7	7
ZFP36L2	0	1	0	0	6	0	0	0	0	7	7	7
MUC3A	0	0	1	0	44	0	0	0	0	45	6	6
P2RX6	0	0	0	0	16	0	0	0	0	16	6	6
IGHV2-70D	0	0	0	0	14	0	0	0	0	14	6	6
TGFBR1	4	4	2	0	2	0	0	0	0	12	6	6
MUC17	0	0	0	0	8	0	0	0	0	8	6	6
ALMS1	0	0	0	0	7	0	0	0	0	7	6	6
ANKRD9	0	0	0	0	7	0	0	0	0	7	6	6
KRTAP5-5	0	0	2	0	5	0	0	0	0	7	6	6
NAV1	0	0	0	0	7	0	0	0	0	7	6	6
NBPF12	0	0	0	0	7	0	0	0	0	7	6	6
NOTCH3	0	0	0	0	7	0	0	0	0	7	6	6
ZNF831	0	0	0	0	7	0	0	0	0	7	6	6
ABCC8	0	0	0	0	6	0	0	0	0	6	6	6
ACACB	0	0	0	0	6	0	0	0	0	6	6	6
ACTG1	0	1	0	0	5	0	0	0	0	6	6	6
ADGRL3	0	0	0	0	6	0	0	0	0	6	6	6
ALPK2	6	0	0	0	0	0	0	0	0	6	6	6
ANKRD30A	0	0	0	0	6	0	0	0	0	6	6	6
AUP1	0	0	0	0	6	0	0	0	0	6	6	6
C1orf35	0	0	0	0	6	0	0	0	0	6	6	6
CACNA1E	0	0	0	0	2	0	0	4	0	6	6	6
CCDC106	0	0	0	0	6	0	0	0	0	6	6	6
CHST10	0	0	0	0	6	0	0	0	0	6	6	6
COL9A2	0	0	0	0	6	0	0	0	0	6	6	6
CRLF1	0	0	0	0	6	0	0	0	0	6	6	6
CSMD3	0	0	0	0	6	0	0	0	0	6	6	6
CTNND1	0	4	0	0	1	1	0	0	0	6	6	6
DNAH3	0	0	0	0	6	0	0	0	0	6	6	6
EGFLAM	0	0	0	0	6	0	0	0	0	6	6	6
EIF4G1	0	0	0	0	6	0	0	0	0	6	6	6
FGD4	0	0	0	0	6	0	0	0	0	6	6	6
FGF23	0	0	0	0	6	0	0	0	0	6	6	6
FNIP2	0	0	0	0	6	0	0	0	0	6	6	6
FOXK1	0	0	0	0	6	0	0	0	0	6	6	6
IGSF10	0	0	0	0	6	0	0	0	0	6	6	6
INA	0	0	0	0	6	0	0	0	0	6	6	6
INTS5	0	0	0	0	6	0	0	0	0	6	6	6
ITGAM	0	0	0	0	6	0	0	0	0	6	6	6
KCNA4	0	0	1	0	5	0	0	0	0	6	6	6
KDM6A	0	6	0	0	0	0	0	0	0	6	6	6
LMO7	0	0	0	0	6	0	0	0	0	6	6	6
LRRTM1	0	0	0	0	0	6	0	0	0	6	6	6
MALRD1	0	0	0	0	6	0	0	0	0	6	6	6
NEGR1	0	0	0	0	0	6	0	0	0	6	6	6
OBSCN	0	0	0	0	6	0	0	0	0	6	6	6
PCDH18	0	0	0	0	6	0	0	0	0	6	6	6
PHOX2B	0	0	0	0	0	6	0	0	0	6	6	6
PRR16	0	0	0	0	6	0	0	0	0	6	6	6
RAB11FIP5	0	0	3	0	3	0	0	0	0	6	6	6
RTP5	0	0	0	0	6	0	0	0	0	6	6	6
RYR1	0	0	0	0	6	0	0	0	0	6	6	6
SELP	0	0	0	0	6	0	0	0	0	6	6	6
SIGLEC1	0	0	0	0	6	0	0	0	0	6	6	6
SIPA1L3	0	0	0	0	6	0	0	0	0	6	6	6
SLIT3	0	0	0	0	6	0	0	0	0	6	6	6
SOX9	0	6	0	0	0	0	0	0	0	6	6	6
SPTAN1	0	0	0	0	2	0	0	4	0	6	6	6
SYNCRIP	0	0	0	0	6	0	0	0	0	6	6	6
TBRG1	0	0	0	0	6	0	0	0	0	6	6	6
TLN1	0	0	0	0	6	0	0	0	0	6	6	6
TM4SF18	0	0	0	0	6	0	0	0	0	6	6	6
TMTC4	0	0	0	0	0	6	0	0	0	6	6	6
TPR	0	0	0	0	6	0	0	0	0	6	6	6
TRPM5	0	0	0	0	6	0	0	0	0	6	6	6
TYW1	0	0	0	0	6	0	0	0	0	6	6	6
WIF1	0	0	0	0	6	0	0	0	0	6	6	6
ZBTB8B	0	0	0	0	6	0	0	0	0	6	6	6
ZNF184	0	0	0	0	6	0	0	0	0	6	6	6
ZNF469	0	0	0	0	6	0	0	0	0	6	6	6
EIF4EBP1	0	0	0	0	9	0	0	0	0	9	5	5
LOXHD1	0	0	0	0	9	0	0	0	0	9	5	5
RP1L1	0	0	0	3	6	0	0	0	0	9	5	5
ZC3H3	0	0	0	0	9	0	0	0	0	9	5	5
DRD4	0	0	0	0	8	0	0	0	0	8	5	5
MADCAM1	0	0	0	3	5	0	0	0	0	8	5	5
PER3	0	0	0	0	7	0	0	0	0	7	5	5
GPRIN2	0	0	0	2	4	0	0	0	0	6	5	5
GTF3C1	0	0	0	0	5	0	0	1	0	6	5	5
SEMA6D	0	0	0	0	6	0	0	0	0	6	5	5
SPATA31A1	0	0	0	0	6	0	0	0	0	6	5	5
TCHH	0	0	0	3	3	0	0	0	0	6	5	5
ACAN	0	0	0	0	5	0	0	0	0	5	5	5
ALDH1L1	0	0	0	0	5	0	0	0	0	5	5	5
ARNTL	0	0	0	0	5	0	0	0	0	5	5	5
ATG2A	0	0	0	0	4	0	0	1	0	5	5	5
BABAM1	0	0	0	0	0	5	0	0	0	5	5	5
C2orf16	0	0	0	0	5	0	0	0	0	5	5	5
CA1	0	0	0	0	5	0	0	0	0	5	5	5
CCNF	0	0	0	0	5	0	0	0	0	5	5	5
CDC42BPB	0	0	0	0	5	0	0	0	0	5	5	5
CDH23	0	0	0	0	5	0	0	0	0	5	5	5
CNTN6	4	0	0	0	1	0	0	0	0	5	5	5
COL22A1	0	0	0	0	4	0	0	1	0	5	5	5
CSMD1	0	0	0	0	5	0	0	0	0	5	5	5
CTNNA2	0	0	0	0	5	0	0	0	0	5	5	5
ENST00000598234	0	0	0	0	5	0	0	0	0	5	5	5
EP400	0	0	0	0	5	0	0	0	0	5	5	5
ESPN	0	0	1	0	4	0	0	0	0	5	5	5
GBE1	0	0	0	0	5	0	0	0	0	5	5	5
GGT7	0	0	0	0	5	0	0	0	0	5	5	5
HNF4A	0	0	0	0	5	0	0	0	0	5	5	5
HSPH1	0	0	0	0	5	0	0	0	0	5	5	5
HYDIN	0	0	0	0	5	0	0	0	0	5	5	5
IREB2	0	0	0	0	5	0	0	0	0	5	5	5
KIF26B	0	0	0	0	5	0	0	0	0	5	5	5
KIF4B	0	4	0	0	1	0	0	0	0	5	5	5
KRTAP10-7	0	0	0	0	5	0	0	0	0	5	5	5
LAMB4	0	0	0	0	5	0	0	0	0	5	5	5
LOXL3	0	0	0	0	5	0	0	0	0	5	5	5
MAGT1	0	0	4	0	1	0	0	0	0	5	5	5
MED13	0	0	0	0	1	0	0	4	0	5	5	5
METAP1D	0	0	0	0	5	0	0	0	0	5	5	5
MUC2	0	0	0	0	5	0	0	0	0	5	5	5
NFATC4	0	0	0	0	5	0	0	0	0	5	5	5
NLRP14	0	0	0	0	5	0	0	0	0	5	5	5
NOS2	0	0	0	0	5	0	0	0	0	5	5	5
OR5K3	0	0	0	0	5	0	0	0	0	5	5	5
OSBPL6	0	0	0	0	1	4	0	0	0	5	5	5
P2RY13	0	0	0	0	5	0	0	0	0	5	5	5
PHLPP1	0	0	5	0	0	0	0	0	0	5	5	5
PIGX	0	0	0	0	5	0	0	0	0	5	5	5
PKD2	0	0	0	0	5	0	0	0	0	5	5	5
PLA2G4E	1	0	0	0	0	0	0	4	0	5	5	5
PLCH2	0	0	0	0	5	0	0	0	0	5	5	5
PLPPR4	0	0	0	0	5	0	0	0	0	5	5	5
PRAME	0	0	0	0	5	0	0	0	0	5	5	5
PRDM10	0	0	0	0	5	0	0	0	0	5	5	5
PRPF40A	0	5	0	0	0	0	0	0	0	5	5	5
PRR5	0	0	0	0	5	0	0	0	0	5	5	5
QRICH2	0	0	0	0	5	0	0	0	0	5	5	5
RAI1	0	0	3	0	2	0	0	0	0	5	5	5
RECQL5	4	0	0	0	1	0	0	0	0	5	5	5
RESF1	0	0	0	0	5	0	0	0	0	5	5	5
RGS19	0	0	0	0	5	0	0	0	0	5	5	5
RNF43	0	0	0	0	5	0	0	0	0	5	5	5
RYR2	0	0	0	0	4	0	0	1	0	5	5	5
SATL1	0	0	0	0	1	4	0	0	0	5	5	5
SERPINE3	0	0	0	0	5	0	0	0	0	5	5	5
SLC18A3	0	0	0	0	5	0	0	0	0	5	5	5
SLC39A12	1	0	0	0	4	0	0	0	0	5	5	5
SLC9A5	0	0	0	0	5	0	0	0	0	5	5	5
SPIB	5	0	0	0	0	0	0	0	0	5	5	5
STC1	5	0	0	0	0	0	0	0	0	5	5	5
SYT14	0	0	0	0	5	0	0	0	0	5	5	5
TF	0	0	0	0	5	0	0	0	0	5	5	5
TFIP11	0	0	0	0	5	0	0	0	0	5	5	5
TLL2	0	0	0	0	5	0	0	0	0	5	5	5
TM9SF2	0	0	0	0	5	0	0	0	0	5	5	5
TRPM6	0	0	0	0	5	0	0	0	0	5	5	5
UBOX5	0	0	0	0	5	0	0	0	0	5	5	5
WNT7A	0	0	0	0	5	0	0	0	0	5	5	5
ZDHHC1	0	0	0	0	5	0	0	0	0	5	5	5
ZHX1	0	0	0	0	0	5	0	0	0	5	5	5
ZNF385A	5	0	0	0	0	0	0	0	0	5	5	5
ZNF561	0	0	0	0	5	0	0	0	0	5	5	5
FCGBP	0	0	2	2	60	2	0	0	0	66	4	4
MUC16	0	0	0	0	11	0	0	0	0	11	4	4
ADPRHL1	0	0	0	0	9	0	0	0	0	9	4	4
ALPK1	0	0	0	0	8	0	0	0	0	8	4	4
GRAMD1B	0	0	0	0	8	0	0	0	0	8	4	4
MUC7	0	0	0	0	8	0	0	0	0	8	4	4
THEG	0	0	0	0	8	0	0	0	0	8	4	4
U2SURP	0	0	0	0	8	0	0	0	0	8	4	4
ZNF208	0	0	0	0	8	0	0	0	0	8	4	4
HMCN2	1	0	0	0	5	0	0	0	0	6	4	4
PIK3C2B	0	1	0	0	5	0	0	0	0	6	4	4
PLIN4	0	0	0	0	6	0	0	0	0	6	4	4
ATXN1	0	0	2	0	3	0	0	0	0	5	4	4
CHD5	0	0	0	0	5	0	0	0	0	5	4	4
CNTNAP2	0	0	0	0	1	0	0	4	0	5	4	4
FLG	0	0	0	0	5	0	0	0	0	5	4	4
ZNF100	0	0	0	0	5	0	0	0	0	5	4	4
ZNF718	0	0	0	0	5	0	0	0	0	5	4	4
ADAMTSL2	0	0	0	0	4	0	0	0	0	4	4	4
ADCY9	0	0	0	0	4	0	0	0	0	4	4	4
ADGRG2	0	0	0	0	4	0	0	0	0	4	4	4
AFF2	0	0	0	0	4	0	0	0	0	4	4	4
ALDH1A2	0	0	0	0	4	0	0	0	0	4	4	4
ALOX15	0	0	0	0	4	0	0	0	0	4	4	4
ARMCX4	0	0	0	1	3	0	0	0	0	4	4	4
ASCL4	4	0	0	0	0	0	0	0	0	4	4	4
BEST3	0	0	0	0	4	0	0	0	0	4	4	4
C10orf71	0	0	0	0	4	0	0	0	0	4	4	4
C20orf27	0	4	0	0	0	0	0	0	0	4	4	4
C4orf50	0	0	0	0	4	0	0	0	0	4	4	4
CA13	0	0	0	0	4	0	0	0	0	4	4	4
CAND1	0	0	0	0	4	0	0	0	0	4	4	4
CASP10	4	0	0	0	0	0	0	0	0	4	4	4
CATSPERD	0	0	0	0	0	0	0	4	0	4	4	4
CAV3	0	0	0	0	4	0	0	0	0	4	4	4
CBY2	0	0	0	0	4	0	0	0	0	4	4	4
CD1E	0	0	0	0	4	0	0	0	0	4	4	4
CD300H	0	0	0	0	4	0	0	0	0	4	4	4
CDH9	0	0	0	0	4	0	0	0	0	4	4	4
CDX1	0	0	0	0	4	0	0	0	0	4	4	4
CEP97	0	0	0	0	4	0	0	0	0	4	4	4
CFAP44	0	0	0	0	4	0	0	0	0	4	4	4
CHRM3	0	4	0	0	0	0	0	0	0	4	4	4
CLCN7	0	0	0	0	4	0	0	0	0	4	4	4
CLEC4A	0	0	0	0	4	0	0	0	0	4	4	4
CNBD1	0	0	0	0	4	0	0	0	0	4	4	4
CNKSR3	0	0	0	0	4	0	0	0	0	4	4	4
CNTN4	0	0	0	0	4	0	0	0	0	4	4	4
COLEC10	0	0	0	0	4	0	0	0	0	4	4	4
CPA6	0	0	0	0	4	0	0	0	0	4	4	4
CREB5	0	0	0	0	4	0	0	0	0	4	4	4
CREG1	4	0	0	0	0	0	0	0	0	4	4	4
CYP4F22	0	0	0	0	4	0	0	0	0	4	4	4
DACT2	0	0	0	0	4	0	0	0	0	4	4	4
DAPK3	0	0	0	0	4	0	0	0	0	4	4	4
DBF4	0	0	0	0	4	0	0	0	0	4	4	4
DCAF1	0	0	0	0	4	0	0	0	0	4	4	4
DENND4B	0	0	0	0	4	0	0	0	0	4	4	4
DHX34	0	0	0	0	4	0	0	0	0	4	4	4
DKK2	0	0	0	0	4	0	0	0	0	4	4	4
DLGAP1	0	0	0	0	4	0	0	0	0	4	4	4
DLK1	0	0	0	0	4	0	0	0	0	4	4	4
DYSF	0	0	0	0	4	0	0	0	0	4	4	4
DYTN	0	0	0	0	4	0	0	0	0	4	4	4
ELFN2	0	0	0	0	4	0	0	0	0	4	4	4
EPHA10	0	0	0	0	4	0	0	0	0	4	4	4
EPHA4	0	0	0	0	4	0	0	0	0	4	4	4
ERCC6	0	0	0	0	4	0	0	0	0	4	4	4
EXOC3L2	0	0	0	0	4	0	0	0	0	4	4	4
FAM236C	0	0	0	0	4	0	0	0	0	4	4	4
FAM71B	0	0	0	0	4	0	0	0	0	4	4	4
FAM98A	0	0	0	0	4	0	0	0	0	4	4	4
FCRLA	0	4	0	0	0	0	0	0	0	4	4	4
FGG	0	0	0	0	4	0	0	0	0	4	4	4
FLNA	0	0	0	0	4	0	0	0	0	4	4	4
FLT4	0	0	0	0	4	0	0	0	0	4	4	4
FN1	0	0	0	0	4	0	0	0	0	4	4	4
FRMPD4	0	0	0	0	4	0	0	0	0	4	4	4
FRYL	0	0	0	0	4	0	0	0	0	4	4	4
GGT1	0	0	0	0	4	0	0	0	0	4	4	4
GOLGA6L2	0	0	0	2	2	0	0	0	0	4	4	4
GOLGB1	0	0	0	0	4	0	0	0	0	4	4	4
GRN	0	0	0	0	4	0	0	0	0	4	4	4
GTPBP6	0	0	0	0	2	0	0	2	0	4	4	4
GUCY1B1	0	0	0	0	0	4	0	0	0	4	4	4
H3C4	0	0	4	0	0	0	0	0	0	4	4	4
HFM1	0	0	0	0	4	0	0	0	0	4	4	4
HGS	0	0	0	0	4	0	0	0	0	4	4	4
HOXC13	0	0	0	0	0	0	0	0	4	4	4	4
IGFN1	1	0	0	0	2	1	0	0	0	4	4	4
INTS1	0	0	0	0	4	0	0	0	0	4	4	4
IQGAP1	0	0	4	0	0	0	0	0	0	4	4	4
ITGAD	0	0	0	0	4	0	0	0	0	4	4	4
JMJD1C	0	0	0	0	4	0	0	0	0	4	4	4
KIF19	0	0	1	0	2	0	0	1	0	4	4	4
KMT2D	0	0	0	0	3	1	0	0	0	4	4	4
KRTAP12-2	0	0	0	0	4	0	0	0	0	4	4	4
KRTAP16-1	0	0	0	0	4	0	0	0	0	4	4	4
LRFN1	0	0	0	0	4	0	0	0	0	4	4	4
LSS	0	0	0	0	4	0	0	0	0	4	4	4
LZTS2	0	0	0	0	4	0	0	0	0	4	4	4
MAGEB4	0	0	0	0	4	0	0	0	0	4	4	4
MAGEC3	0	0	0	0	0	4	0	0	0	4	4	4
MAP3K10	0	0	0	0	4	0	0	0	0	4	4	4
MAP3K5	0	0	0	0	4	0	0	0	0	4	4	4
MCM9	0	0	0	0	4	0	0	0	0	4	4	4
MKNK2	0	0	0	0	4	0	0	0	0	4	4	4
MOB1B	0	0	0	0	4	0	0	0	0	4	4	4
MON1A	0	0	0	0	4	0	0	0	0	4	4	4
MRPL47	0	4	0	0	0	0	0	0	0	4	4	4
MTUS2	0	0	0	0	4	0	0	0	0	4	4	4
MYBL2	0	0	0	0	4	0	0	0	0	4	4	4
MYO16	0	0	0	0	4	0	0	0	0	4	4	4
MYO6	0	0	0	0	4	0	0	0	0	4	4	4
MYPN	0	0	0	0	4	0	0	0	0	4	4	4
NAALAD2	0	0	0	0	4	0	0	0	0	4	4	4
NRDC	0	0	0	0	4	0	0	0	0	4	4	4
NRXN2	0	0	0	0	4	0	0	0	0	4	4	4
OLIG2	0	0	0	0	4	0	0	0	0	4	4	4
OR2C3	0	0	0	0	4	0	0	0	0	4	4	4
OR52L1	0	0	0	0	4	0	0	0	0	4	4	4
OR5J2	0	0	0	0	4	0	0	0	0	4	4	4
OR5K1	0	0	0	0	4	0	0	0	0	4	4	4
OR8B8	0	0	0	0	4	0	0	0	0	4	4	4
OR9A4	4	0	0	0	0	0	0	0	0	4	4	4
OTUD6A	0	0	0	0	4	0	0	0	0	4	4	4
PAX9	0	0	0	0	4	0	0	0	0	4	4	4
PCBP1	4	0	0	0	0	0	0	0	0	4	4	4
PCBP4	0	0	0	0	4	0	0	0	0	4	4	4
PCDHA4	0	0	0	0	4	0	0	0	0	4	4	4
PCDHGA8	0	0	0	0	4	0	0	0	0	4	4	4
PCF11	0	0	0	0	0	4	0	0	0	4	4	4
PCLO	0	0	0	0	4	0	0	0	0	4	4	4
PCSK1N	0	0	0	0	4	0	0	0	0	4	4	4
PIEZO2	0	0	0	0	4	0	0	0	0	4	4	4
PIK3R4	0	0	0	0	0	4	0	0	0	4	4	4
PLA2G4A	0	0	0	0	4	0	0	0	0	4	4	4
PLCB1	0	0	0	0	4	0	0	0	0	4	4	4
PLEKHF1	0	0	0	0	4	0	0	0	0	4	4	4
POTEI	0	0	0	0	4	0	0	0	0	4	4	4
POU3F3	4	0	0	0	0	0	0	0	0	4	4	4
PPP1R17	0	0	0	0	4	0	0	0	0	4	4	4
PRAMEF6	0	0	0	0	4	0	0	0	0	4	4	4
PRDM2	4	0	0	0	0	0	0	0	0	4	4	4
PRLHR	0	0	0	0	4	0	0	0	0	4	4	4
PRX	0	0	0	0	4	0	0	0	0	4	4	4
PSMD10	0	0	0	0	0	0	0	4	0	4	4	4
PTPN12	0	0	0	0	4	0	0	0	0	4	4	4
QTRT2	0	0	0	0	4	0	0	0	0	4	4	4
RASAL2	0	0	0	0	4	0	0	0	0	4	4	4
RBL1	0	0	0	0	4	0	0	0	0	4	4	4
RDX	0	0	0	0	4	0	0	0	0	4	4	4
REXO1	0	0	0	0	4	0	0	0	0	4	4	4
REXO2	0	0	0	0	4	0	0	0	0	4	4	4
RTL8C	0	0	0	0	4	0	0	0	0	4	4	4
S100A7A	0	0	0	0	0	4	0	0	0	4	4	4
SAGE1	0	0	0	0	4	0	0	0	0	4	4	4
SAMD9L	0	0	0	0	4	0	0	0	0	4	4	4
SC5D	0	0	0	0	4	0	0	0	0	4	4	4
SCG2	0	0	0	0	4	0	0	0	0	4	4	4
SCN9A	0	0	0	0	4	0	0	0	0	4	4	4
SERPINA6	0	0	0	0	4	0	0	0	0	4	4	4
SERPINB9	0	0	0	0	4	0	0	0	0	4	4	4
SKIL	0	0	0	0	4	0	0	0	0	4	4	4
SLC12A9	0	0	0	0	4	0	0	0	0	4	4	4
SLC27A3	0	0	0	0	4	0	0	0	0	4	4	4
SLC35C2	0	0	0	0	4	0	0	0	0	4	4	4
SLC4A9	0	0	0	0	4	0	0	0	0	4	4	4
SLIT2	0	0	0	0	4	0	0	0	0	4	4	4
SMTN	0	0	0	0	4	0	0	0	0	4	4	4
SUZ12	0	0	0	0	4	0	0	0	0	4	4	4
TANGO6	0	0	0	0	4	0	0	0	0	4	4	4
TAS2R50	4	0	0	0	0	0	0	0	0	4	4	4
TENT2	0	0	0	0	4	0	0	0	0	4	4	4
TLR4	0	0	0	0	4	0	0	0	0	4	4	4
TMC4	0	0	0	0	4	0	0	0	0	4	4	4
TMEM252	0	0	0	0	4	0	0	0	0	4	4	4
TRIM32	0	0	0	0	4	0	0	0	0	4	4	4
TRIM67	3	0	0	0	1	0	0	0	0	4	4	4
TSPYL2	0	0	0	0	4	0	0	0	0	4	4	4
TYRO3	0	0	0	0	4	0	0	0	0	4	4	4
UBA6	0	0	0	0	4	0	0	0	0	4	4	4
USP45	0	0	0	0	4	0	0	0	0	4	4	4
VPS18	0	0	0	0	4	0	0	0	0	4	4	4
WDFY4	0	0	0	0	4	0	0	0	0	4	4	4
WNK3	0	0	0	0	4	0	0	0	0	4	4	4
XKR7	0	0	0	0	4	0	0	0	0	4	4	4
ZCCHC3	0	0	0	2	2	0	0	0	0	4	4	4
ZFC3H1	0	0	0	0	4	0	0	0	0	4	4	4
ZFHX4	0	0	0	0	3	1	0	0	0	4	4	4
ZNF317	0	0	0	0	4	0	0	0	0	4	4	4
ZNF454	0	0	0	0	4	0	0	0	0	4	4	4
ZNF544	0	0	0	0	4	0	0	0	0	4	4	4
ZNF568	0	0	0	0	4	0	0	0	0	4	4	4
CCDC187	0	0	0	0	16	0	0	0	0	16	3	3
EPPK1	0	0	2	0	5	0	0	0	0	7	3	3
IGLV5-48	0	0	0	0	5	0	2	0	0	7	3	3
PECAM1	0	0	0	0	7	0	0	0	0	7	3	3
DSPP	0	0	1	2	3	0	0	0	0	6	3	3
KIR3DL3	1	1	0	0	3	0	0	0	0	5	3	3
MUC6	1	0	0	0	4	0	0	0	0	5	3	3
DCDC1	0	0	0	0	4	0	0	0	0	4	3	3
DMKN	0	0	0	1	3	0	0	0	0	4	3	3
FOXD4L4	0	0	0	0	4	0	0	0	0	4	3	3
HRCT1	0	0	1	1	2	0	0	0	0	4	3	3
NCOR2	1	0	0	0	3	0	0	0	0	4	3	3
PRAG1	0	0	4	0	0	0	0	0	0	4	3	3
SCYGR2	0	0	1	1	2	0	0	0	0	4	3	3
SSC5D	0	0	0	1	3	0	0	0	0	4	3	3
TRBV18	0	0	0	0	4	0	0	0	0	4	3	3
WIZ	2	0	0	0	2	0	0	0	0	4	3	3
ZFHX3	0	0	1	1	2	0	0	0	0	4	3	3
ABCA7	0	0	0	0	3	0	0	0	0	3	3	3
ABCC10	0	0	0	0	3	0	0	0	0	3	3	3
ACP4	0	0	0	0	3	0	0	0	0	3	3	3
AEBP1	0	0	0	0	3	0	0	0	0	3	3	3
APOBR	0	0	0	0	3	0	0	0	0	3	3	3
ARHGAP10	0	0	0	0	3	0	0	0	0	3	3	3
ATG9B	0	0	0	0	3	0	0	0	0	3	3	3
ATP2B3	0	0	0	0	2	1	0	0	0	3	3	3
BCAS3	0	0	0	0	2	0	0	1	0	3	3	3
BFSP1	0	0	0	0	3	0	0	0	0	3	3	3
BMP2K	0	0	0	1	2	0	0	0	0	3	3	3
CAMTA2	0	0	0	0	3	0	0	0	0	3	3	3
CDC42BPG	0	0	0	0	3	0	0	0	0	3	3	3
CELA1	1	0	0	1	1	0	0	0	0	3	3	3
CENPA	0	0	0	0	3	0	0	0	0	3	3	3
